,RVD_tot,RVW_tot,RVM_tot,logRVD_tot,logRVW_tot,logRVM_tot,RVD_pos_tot,RVD_neg_tot,RD_neg_tot,RW_neg_tot,RM_neg_tot,RQ_tot
1998-06-19,0.0001824817417481777,0.00012142682619581857,0.00011517934451834807,-8.608860435162049,-9.016198730143534,-9.069020126834845,5.5979639269132964e-05,0.00012650210247904474,-0.008054800021776425,-0.0024433895062025883,-0.0005697621249562662,1.981548373858694e-07
1998-06-22,0.00012333915214693164,0.00011862632436945926,0.00011806342852953988,-9.00057266253732,-9.03953213675965,-9.044288548004706,5.518472277549319e-05,6.815442937143847e-05,-0.0033643916130148255,-0.0001143524669190584,-2.7665409256941162e-05,6.079530426533895e-08
1998-06-23,3.4460228328625144e-05,0.00010363641204756054,0.00011729601705106326,-10.275704700983216,-9.174621822248628,-9.05080975811524,2.471138906873631e-05,9.748839259888835e-06,0.0,0.0,-2.4713631411875034e-05,1.1071531061678805e-09
1998-06-24,0.00012749353226125615,0.0001061447726712084,0.00012132912547007068,-8.967444922015167,-9.150706615764186,-9.01700365978874,7.015950768259703e-05,5.7334024578659126e-05,0.0,-0.00024331816847721603,-0.00033662474089884477,2.042407603608427e-08
1998-06-25,6.632976328851755e-05,0.00010682088355470164,0.00012121328266259146,-9.62087184312732,-9.144357111651718,-9.017958897408255,5.078948970916134e-05,1.55402735793562e-05,0.0,0.0,0.0,2.943495636028864e-09
1998-06-26,7.434366442241515e-05,8.519326808954913e-05,0.00012266414207959503,-9.506812101568354,-9.370588140284159,-9.006060489548108,2.9635850339689812e-05,4.470781408272532e-05,0.0,0.0,-0.00033426729813527067,1.0935282723740584e-08
1998-06-30,0.00029389363359052373,0.00011930416437826753,0.00012536706923934116,-8.13229264659599,-9.033834322694547,-8.984264569999262,0.0002647553840974161,2.913824949310758e-05,0.0,0.0,-0.0002094946962552996,6.460727669574773e-08
1998-07-01,2.479282318749014e-05,0.00011737068335004054,0.00011807977934863002,-10.604956334275213,-9.050173397682597,-9.044150065773835,1.9299927484529695e-05,5.492895702960441e-06,0.0,0.0,0.0,1.3839515280556695e-09
1998-07-02,0.00018797137810914875,0.00012946625251961905,0.00011801347540362789,-8.579220850824907,-8.952090309090421,-9.044711741682914,0.0001598059742318553,2.816540387729344e-05,0.0,0.0,0.0,2.3899143826558477e-08
1998-07-03,3.269231093528143e-05,0.00012273876204897183,0.00011735510212570838,-10.328370647304554,-9.005452347016613,-9.050306158762282,2.109128721002339e-05,1.1601023725258037e-05,0.0,0.0,0.0,8.95774152862457e-10
1998-07-06,2.407688581845933e-05,0.00011268540632818067,0.00010792275791474728,-10.634258272362985,-9.090910636623759,-9.134094791213881,1.5351772783647162e-05,8.725113034812171e-06,0.0,0.0,0.0,8.998906749602299e-10
1998-07-07,4.0434263377703625e-05,6.199353228561665e-05,0.00010827737769039049,-10.115833029025149,-9.688480496334606,-9.130814311368926,2.274251480255919e-05,1.7691748575144428e-05,0.0,0.0,0.0,2.2886212909942674e-09
1998-07-08,3.428289006921554e-05,6.389154566196174e-05,0.00010735663215180109,-10.28086416005165,-9.658323511093561,-9.139354254906925,2.0521588047603815e-05,1.3761302021611727e-05,0.0,0.0,0.0,1.7649102621357406e-09
1998-07-10,0.00018809247369229378,6.391576477859074e-05,0.00011281580647132063,-8.57857683472631,-9.65794451685864,-9.089754100425518,3.746001469622877e-05,0.00015063245899606502,-0.005355785071896865,0.0,0.0,2.289072039151778e-08
1998-07-13,4.1171133108444286e-05,6.561152921322331e-05,0.00011198064548260025,-10.097773199888278,-9.631759127254913,-9.097184509793305,1.9168240656664844e-05,2.2002892451779446e-05,0.0,0.0,0.0,9.556936877152107e-09
1998-07-15,0.0002673398991960132,0.00011426413188873408,0.0001229435892614912,-8.226989678483886,-9.076997843158884,-9.003784931682274,0.0002463047635034534,2.1035135692559766e-05,0.0,0.0,0.0,6.821768245148669e-08
1998-07-16,4.233963181217484e-05,0.00011464520557562831,0.00012327840126598167,-10.06978698827612,-9.07366836745339,-9.00106533535268,2.194082772112613e-05,2.039880409104871e-05,0.0,0.0,0.0,2.112883052824298e-09
1998-07-17,3.6581691645644966e-05,0.0001151049658909142,0.0001021258857258742,-10.215962670973916,-9.069666099023642,-9.18930433186334,2.4778855515965022e-05,1.1802836129679948e-05,0.0,0.0,0.0,1.2193291248596985e-09
1998-07-20,3.760632498877353e-05,8.500773615021016e-05,9.759246134905807e-05,-10.188338303928921,-9.372768292083554,-9.234710307804455,2.0903797696212737e-05,1.6702527292560788e-05,0.0,0.0,0.0,2.13021345274293e-09
1998-07-21,4.7593761732422015e-05,8.629226187500571e-05,9.478264188516275e-05,-9.952808861357047,-9.357770629306366,-9.26392426794579,1.2345670420833816e-05,3.52480913115882e-05,-0.004899801684618937,0.0,0.0,4.2761571064698165e-09
1998-07-22,5.4025384899534125e-05,4.3629359015709894e-05,9.20132626013681e-05,-9.82605653112592,-10.03978026230248,-9.293577832594579,1.2909758737374503e-05,4.111562616215962e-05,-0.019024922936354875,-0.0010559254600104504,0.0,2.2804524069749282e-09
1998-07-23,6.418554709764771e-05,4.799854207280447e-05,9.20694597934861e-05,-9.653732495701965,-9.944339921000907,-9.29296726802738,3.109263202101027e-05,3.309291507663744e-05,-0.001077715682327026,-0.001902247559799777,0.0,4.371935296113414e-09
1998-07-24,8.584842526636868e-05,5.7851888796949205e-05,8.767703631704024e-05,-9.362927313638542,-9.757624454953536,-9.341850536464486,3.1497248544907325e-05,5.435117672146135e-05,-0.002976725564195075,-0.004877993561792816,0.0,1.349576808734179e-08
1998-07-27,0.00011361206736463927,7.305303727212235e-05,8.723489609966332e-05,-9.082720830517488,-9.524324842642551,-9.346906122472685,3.417507892130577e-05,7.94369884433335e-05,-0.01565532233579677,-0.008726897640658537,0.0,1.1203196369523793e-08
1998-07-28,7.917168071633336e-05,7.936862106890463e-05,8.926723484455915e-05,-9.443891889799076,-9.441407468467057,-9.323876048445316,3.935753528714622e-05,3.9814145429187134e-05,-0.003418251184114029,-0.008430587540557557,0.0,7.66834534025887e-09
1998-07-29,9.256385065440183e-05,8.707631421987818e-05,8.767952204424759e-05,-9.287611874232837,-9.348725648861672,-9.341822185917113,4.447587208567239e-05,4.8087978568729455e-05,-0.002562073019407804,-0.005138017557168142,0.0,1.6966997296540237e-08
1998-07-30,4.303012897547294e-05,8.284523059544322e-05,8.662044775729101e-05,-10.05361001377982,-9.398536382490514,-9.35397465297745,2.695621914572944e-05,1.6073909829743497e-05,0.0,-0.002783179019228213,0.0,2.3913575006552064e-09
1998-07-31,7.603144014293e-05,8.088183357075548e-05,8.669716483549623e-05,-9.484363617131258,-9.422521313247458,-9.353089375571791,3.1918547825972033e-05,4.411289231695797e-05,-0.013621134799882372,-0.004912060866365672,0.0,1.0772742280042114e-08
1998-08-03,0.00016899699747117188,9.1958819592062e-05,8.102004501188932e-05,-8.685629609641795,-9.294169694253656,-9.420813964624724,2.493499867370675e-05,0.00014406199879746516,-0.017858496961587367,-0.005352695791523791,0.0,2.4362758692533794e-08
1998-08-04,5.4404696911503505e-05,8.700542283109603e-05,8.236603927207175e-05,-9.819060067544495,-9.349540109860303,-9.404337350760253,2.0092293065711933e-05,3.431240384579157e-05,-0.002587497748260267,-0.005186545104353039,-0.00042985786973875374,3.997771246850382e-09
1998-08-05,0.00030900381437961384,0.00013029341557613844,8.786751364800198e-05,-8.082156936872124,-8.945721607910466,-9.339680404657448,8.265850517726477e-05,0.00022634530920234903,-0.020558596568948824,-0.008785849814261244,-0.001726588760049038,1.2247803682064315e-07
1998-08-06,0.00016581032196059134,0.0001548494541731621,9.391833233097061e-05,-8.704666061708766,-8.773057176425914,-9.27308495831374,7.044348403563642e-05,9.536683792495493e-05,-0.01526286952442458,-0.013977719120620685,-0.0028489176696261356,2.937976582242374e-08
1998-08-07,5.251719092037818e-05,0.00015014660432865175,9.521107347196692e-05,-9.85436999586303,-8.803898378984456,-9.259414304948521,3.9339710764879174e-05,1.3177480155499017e-05,0.0,-0.007894205033737231,-0.0022980249758291545,4.251455557965629e-09
1998-08-10,4.949033299637683e-05,0.00012624527143369272,9.562271300008843e-05,-9.913733200464279,-8.977283944500776,-9.255100182442519,1.1664198562079597e-05,3.782613443429723e-05,-0.019418378711709768,-0.008206181383761712,-0.003327210836610413,3.790999141072365e-09
1998-08-11,0.00023753302184859466,0.00016287093642111097,0.00010486135535369658,-8.34520390479215,-8.722552471895051,-9.162871505539156,0.00010052379141970236,0.0001370092304288923,-0.02889679739255399,-0.013468041312620454,-0.004905629004020578,6.59280688752451e-08
1998-08-12,0.00030530498573006973,0.00016213117069120215,0.00011018919680995913,-8.094199327763697,-8.727104854733847,-9.11331169862847,0.00028084588840110187,2.4459097328967887e-05,0.0,-0.005509315132879425,-0.0037878644857636144,7.180187478732237e-08
1998-08-13,0.00019379066170275625,0.00016772723863963513,0.00011712644810970057,-8.54873204489685,-8.693171477520565,-9.052256453685315,6.519927510909566e-05,0.0001285913865936606,-0.0027222297200457067,-0.0030011871720036503,-0.0041158862922324145,3.2952574369515596e-08
1998-08-14,7.338413443374545e-05,0.00017190062734230858,0.00010831027698414296,-9.519802797836851,-8.668593996121347,-9.130510514792386,5.027014169048331e-05,2.311399274326213e-05,0.0,-0.0036912808064875737,-0.004173718276342123,3.810632752863805e-09
1998-08-17,0.00024871373967375737,0.00021174530867778472,0.00011769091825057851,-8.299207962706824,-8.460126379682094,-9.047448706823056,6.700510776372545e-05,0.00018170863191003194,-0.0029802557407262054,-0.0004036562122908604,-0.004452543301676023,4.28988526251162e-08
1998-08-18,0.00010092104432574101,0.00018442291317321397,0.00012061543428149198,-9.201172086189656,-8.598278996571935,-9.022903302742968,9.122898912907948e-05,9.692055196661525e-06,0.0,0.0,-0.003442507789207473,1.4037441812763232e-08
1998-08-19,7.400829244874297e-05,0.0001381635745169486,0.00012227006916603605,-9.511333410920223,-8.887072252160674,-9.009278278125535,4.888583571063881e-05,2.5122456738104153e-05,0.0,0.0,-0.00348528696329123,6.164889789912948e-09
1998-08-20,8.541967537824754e-05,0.00011648937725204688,0.00012398942887720995,-9.367934092859656,-9.05771047150175,-8.995314246983552,3.304607745418338e-05,5.237359792406415e-05,-0.014668276945439483,0.0,-0.0039293085660558,8.36816989589746e-09
1998-08-21,0.0002070138187185047,0.00014321531410899872,0.00013094344859625404,-8.482725009832835,-8.851161367053681,-8.940745018073052,3.682965746527646e-05,0.00017018416125322825,-0.04276496039828647,-0.004728530227136949,-0.005008401177961782,5.83579481234149e-08
1998-08-24,0.00023297229416547815,0.00014006702500734286,0.00013861557346297361,-8.364591020629867,-8.873389499866764,-8.883806114872963,0.00012254364197566544,0.00011042865218981271,-0.0016994212027371287,-0.004472363319539133,-0.005036660519798604,4.801080143368531e-08
1998-08-25,0.00013648711835994578,0.00014718023981418382,0.00014091733223995439,-8.89928031878189,-8.82385260107332,-8.86733713569545,0.00011283159215953178,2.365552620041399e-05,0.0,-0.006489745336435995,-0.0038088150107172857,1.0386126765518968e-08
1998-08-26,0.00015324676354218207,0.00016302793403287166,0.00014271890933893362,-8.78346110218217,-8.721588997405638,-8.854633531125526,4.191070969747016e-05,0.00011133605384471188,-0.029101347935362284,-0.012839626169246287,-0.004419997992515718,1.8492444968811298e-08
1998-08-27,0.000261889268950084,0.00019832185274723898,0.00015102425425864957,-8.247588781134716,-8.525619328070212,-8.798070109818573,7.790637035800274e-05,0.0001839828985920813,-0.04014182255137342,-0.017934335290433073,-0.006089251236482054,8.895726339555603e-08
1998-08-28,0.0010485877853889164,0.0003666366460813213,0.00019447988765567293,-6.860310986387948,-7.911139265521476,-8.545181805621768,0.00029559455507377025,0.0007529932303151461,-0.01824471888460974,-0.013030286987697726,-0.0068020987758094145,3.0321109273059814e-06
1998-08-31,0.0002499400667849807,0.0003700302006052218,0.00020388488482883237,-8.29428940170262,-7.901925932399645,-8.497955013446354,0.00012386707920380264,0.00012607298758117807,-0.011061031416486053,-0.014902609030447512,-0.007791076431439354,1.001455204728735e-07
1998-09-01,0.0007851488125448153,0.0004997625394421957,0.00023611749266528174,-7.149637288027226,-7.601377493468443,-8.35118102654838,0.00033298025523827016,0.0004521685573065452,-0.0065848079488736696,-0.021026745747341032,-0.00747124339275714,7.090269710526656e-07
1998-09-02,0.00037308107081350435,0.0005437294008964601,0.0002453940414535696,-7.893714813911638,-7.517058859687784,-8.312645306937549,0.0003056460496096864,6.743502120381794e-05,0.0,-0.009820462982821751,-0.005435399626901618,3.773792362793587e-07
1998-09-03,0.00022018813788273896,0.0005353891746829912,0.00025292965240680755,-8.421028204869051,-7.5325166462027315,-8.282399161628893,8.112200942137794e-05,0.00013906612846136101,-0.02164730859947763,-0.006121560192442595,-0.006301754665593317,6.087873159630232e-08
1998-09-04,0.00017837028221512737,0.00036134567404823336,0.00024699176458114905,-8.631648931205891,-7.925675511945983,-8.30615556366887,9.685011043143965e-05,8.152017178368773e-05,0.0,-0.000363452498409831,-0.004887917567661367,3.837776532144026e-08
1998-09-07,0.00023963399397754917,0.000359284459486747,0.0002503473860364653,-8.3363978237502,-7.931396116974062,-8.292661060479238,0.00018211117347304587,5.7522820504503285e-05,0.0,0.0,-0.0036411931148566247,5.2127224476490145e-08
1998-09-08,9.907724389048864e-05,0.0002220701457558817,0.00025246375208056127,-9.219610770741635,-8.412517254127254,-8.284242875670614,6.999055351083394e-05,2.90866903796547e-05,0.0,0.0,-0.0032773615403333526,9.423403198097234e-09
1998-09-10,0.0018580837710498576,0.0005190706858031524,0.00033467254471935583,-6.288209552927715,-7.56347048791973,-8.002357982632494,8.63473320690049e-05,0.0017717364389808526,-0.07113630655664387,-0.009054399371848163,-0.005628176442375812,2.482348824631036e-06
1998-09-11,0.0005684210928783356,0.0005887172768022716,0.0003497129115843441,-7.472648053213927,-7.4375644949812525,-7.958397992688224,0.0003377678040960827,0.00023065328878225296,-0.004190155307586063,-0.005562968713469849,-0.0045051472566954515,4.810210468745892e-07
1998-09-14,0.0002625150299067039,0.0006055462263405869,0.0003477679135923729,-8.24520222078426,-7.409379653804946,-7.963975215640955,0.00021949595581582097,4.301907409088299e-05,0.0,-0.002326768702976515,-0.004164611560865251,9.146560649096499e-08
1998-09-15,0.00014316442809840215,0.0005862523131647576,0.00034546672115581134,-8.851516741429954,-7.441760292514755,-7.970614240218241,8.229769998658739e-05,6.0866728111814774e-05,-0.007411788885533505,-0.006242140167539165,-0.004377773341114696,2.7944898052018825e-08
1998-09-16,0.0001893139860750619,0.0006042996616016723,0.0003507362598667803,-8.572103619355865,-7.411440354580912,-7.955476013329108,0.00012586464849464096,6.344933758042093e-05,0.0,-0.009333388529504067,-0.004559658750109829,7.06163063775066e-08
1998-09-17,0.00029391675736457017,0.00029146625886461474,0.00035279094248908993,-8.132213968932533,-8.140586308908906,-7.949634907378066,7.585027985079507e-05,0.0002180664775137751,-0.049810595087105024,-0.005068246235596298,-0.006688310538581594,1.5485622190982366e-07
1998-09-18,0.00041323559938136076,0.00026042916016521975,0.0003669870586279818,-7.7914926691023565,-8.253179671698094,-7.910183973125498,0.0001765879158851624,0.00023664768349619837,-0.016670736665182588,-0.007564362507115603,-0.008997107010638904,2.5863693630598535e-07
1998-09-21,0.0003583850314448047,0.00027960316047283994,0.00037991327403689366,-7.933902642677629,-8.182139244117574,-7.87556755751011,0.00010425087100193815,0.0002541341604428665,-0.04474905229264198,-0.021859536893248148,-0.011151521034335775,1.4387987493945063e-07
1998-09-22,0.00042522574406760375,0.00033601542366668024,0.0003953590044318644,-7.762890367544722,-7.998353495284734,-7.835716333857799,0.000327764240940028,9.746150312757576e-05,0.0,-0.015235320749284412,-0.009316176998893744,4.863882796010429e-07
1998-09-23,0.00017884286911233426,0.0003339212002741347,0.000394078506722493,-8.62900296382663,-8.004605520145752,-7.838960412874264,0.00012374923706811016,5.5093632044224076e-05,0.0,-0.010618699125297512,-0.005898333499691774,5.5321428628981805e-08
1998-09-24,0.0003614191944608322,0.0003474216876933871,0.0003999170021904636,-7.925472069814093,-7.964971277512338,-7.8242535269101,0.00021319679952047874,0.00014822239494035347,-0.009881623097924425,-0.0026329047274613908,-0.006270251767654833,1.6669145527666325e-07
1998-09-25,0.00040431391849149445,0.0003456373515154139,0.0004120909476509885,-7.813318955762466,-7.970120449572759,-7.794266486250021,0.00015874765924806254,0.00024556625924343196,-0.017228785018700354,-0.002744514398164944,-0.008145918161031846,3.202290876745579e-07
1998-09-28,0.0003200298060812784,0.0003379663064427086,0.0004196719950391293,-8.04709642250414,-7.992564352530887,-7.776037115990809,0.00017671649540757523,0.00014331331067370315,0.0,0.0,-0.00614727794279692,1.3691406988938374e-07
1998-09-29,0.00016298852744782693,0.00028551886311875324,0.00041517650678902666,-8.721830743390228,-8.16120246058228,-7.786806810591534,6.019138166204416e-05,0.00010279714578578278,-0.008731664007253398,0.0,-0.004719543463518738,3.7309369582972995e-08
1998-09-30,0.00018234513962674904,0.0002862193172216362,0.0003758018410725646,-8.60960929515448,-8.158752197586324,-7.886448571921432,5.4876274745255654e-05,0.00012746886488149335,-0.03319380504239825,-0.010833428060094073,-0.005399047379781852,2.340807550301119e-08
1998-10-01,0.0005767495293564752,0.00032928538420076475,0.00039065681664399616,-7.458102476937662,-8.01858575401652,-7.847681090181899,0.0001460262357948637,0.0004307232935616114,-0.05248737971572515,-0.01935457938365422,-0.007282063211565448,3.097312128055608e-07
1998-10-02,0.0010856282272935986,0.00046554824596118565,0.00040431497185984994,-6.825596448221591,-7.672294823306932,-7.813316350442849,0.00044106647470933347,0.0006445617525842652,-0.01881113035763953,-0.019671048451442054,-0.007837805139236624,1.0355945902971444e-06
1998-10-05,0.0006631510933397103,0.000534172503412872,0.00041749997288376833,-7.318507700318779,-7.534791731071286,-7.781226078622424,0.00029111799149158867,0.00037203310184812154,-0.015640358783322657,-0.0257728675812678,-0.00977282444244375,4.455466051992e-07
1998-10-06,0.00035094190918234314,0.0005717631797597753,0.00042344332612465947,-7.9548898491002,-7.466785673713994,-7.767090875437223,0.0002947893727548701,5.615253642747302e-05,0.0,-0.013043277242467432,-0.0062926609748880195,1.1030208765947353e-07
1998-10-07,0.0006032457859163158,0.0006559433090176886,0.0004427558490201681,-7.413185839117489,-7.3294361919348905,-7.722492070727568,0.00028731252405131955,0.0003159332618649963,-0.017702131782478533,-0.009944942590483489,-0.007576658764344047,4.0281449140933236e-07
1998-10-08,0.0009066714071958946,0.0007219276845855725,0.0004730757314391838,-7.005730458831126,-7.233585583941559,-7.656255073537462,0.0003119919208540604,0.0005946794863418341,-0.048213568563852914,-0.00909018036010904,-0.010321142264395532,5.208854742298965e-07
1998-10-09,0.0004681748112402321,0.0005984370013748992,0.0004898528935914448,-7.666668803499858,-7.421189299367213,-7.621405429094112,0.0003169879516939836,0.00015118685954624843,0.0,-0.001452978525711763,-0.01056777187620008,5.03198144871572e-07
1998-10-12,0.0006262068515243972,0.0005910481530118365,0.00043385848815846934,-7.375829807700339,-7.4336130666998725,-7.742792141185335,0.000597440394578841,2.8766456945556238e-05,0.0,0.0,-0.004508379047541234,7.216344343964557e-07
1998-10-13,0.0002792690006115414,0.0005767135712976762,0.00042071521123725143,-8.183335080748519,-7.458164824937854,-7.773554411051512,0.00016365468756632327,0.00011561431304521813,0.0,0.0,-0.003514772407223078,7.268759663847043e-08
1998-10-14,0.00022466732673332088,0.0005009978794610772,0.00041899486109300675,-8.400889797742252,-7.598908689500988,-7.777651902811843,0.0001346255621442486,9.004176458907227e-05,0.0,0.0,-0.003593580689479879,5.863810270208332e-08
1998-10-15,0.0002632704711938378,0.0003723176922606659,0.0004244542266882538,-8.242328646654178,-7.895763056698018,-7.764706386794176,0.00014409972001267184,0.00011917075118116598,-0.0004378076124409214,0.0,-0.003276581540702944,8.941748719165438e-08
1998-10-16,0.0007258252552590839,0.00042384778106443626,0.0004488411025602548,-7.2282012673466465,-7.766136174114229,-7.708841624704502,0.0006160802569627477,0.00010974499829633612,0.0,0.0,-0.0029888815709404855,3.306475610619469e-07
1998-10-19,0.00013233045512739912,0.0003250725017850366,0.0004414962706403834,-8.93020831584873,-8.031462318098221,-7.725340984976585,6.825429975149766e-05,6.407615537590146e-05,-0.0008194129436951914,0.0,-0.0007620096553309475,1.9201825825293826e-08
1998-10-20,0.00012091482017811858,0.00029340166569835207,0.0004282089624947815,-9.020424225737667,-8.133968015044678,-7.755899251400034,8.353807398192294e-05,3.737674619619564e-05,0.0,0.0,0.0,1.8994512422800885e-08
1998-10-21,0.00016297583734318472,0.00028106336782032483,0.0004193267263992533,-8.721908605304101,-8.176930405796309,-7.776860165300764,5.639431889251143e-05,0.00010658151845067329,-0.016546057597340187,0.0,0.0,3.139178659582019e-08
1998-10-22,0.00015865944935564873,0.000260141163452687,0.00040721007663961894,-8.748750480689855,-8.254286137928874,-7.806181346866119,6.747540605081863e-05,9.11840433048301e-05,-0.008299897080633606,0.0,0.0,3.286031054242439e-08
1998-10-23,0.00010238945433694481,0.0001354540032682592,0.0004037349214225558,-9.186726835652959,-8.9068784345487,-7.814752030446642,5.8631382897925316e-05,4.3758071439019505e-05,0.0,0.0,-0.00021058061974571607,1.2212027281677072e-08
1998-10-26,0.000130255449641239,0.00013503900217102716,0.0003932274784762107,-8.946013038350099,-8.909946916280278,-7.841122287910745,8.189156432937521e-05,4.836388531186379e-05,0.0,0.0,0.0,2.516578806290468e-08
1998-10-27,0.00012054662671351638,0.00013496536347810674,0.00038032896521357533,-9.02347393619633,-8.910492379273583,-7.874473981813714,9.575214895816683e-05,2.4794477755349533e-05,0.0,0.0,0.0,1.9122937373457477e-08
1998-10-28,0.00024315768899191466,0.00015100173380785273,0.0003768347780731497,-8.321800399192435,-8.798219239044059,-7.88370372102569,5.380341687717384e-05,0.00018935427211474082,-0.02235951338533098,0.0,0.0,8.822775575981932e-08
1998-10-29,0.00010918150989284744,0.00014110614591529246,0.0003743890045479233,-9.122498832315856,-8.865998142893975,-7.89021518198674,4.441564442162775e-05,6.476586547121968e-05,-0.004865898171585221,0.0,0.0,1.7490675820716394e-08
1998-10-30,0.0001788772632493859,0.0001564037076977807,0.00037423137380349775,-8.62881066748071,-8.76307002362651,-7.890636305299205,0.0001376102731092277,4.126699014015818e-05,0.0,0.0,0.0,3.7232180656619845e-08
1998-11-02,0.0001398483565189857,0.00015832228907333002,0.0003543722295836118,-8.874951890126612,-8.750877798251686,-7.945162701266293,0.00011920565884071955,2.064269767826615e-05,0.0,0.0,0.0,3.1243660103494306e-08
1998-11-03,0.00011613202453991922,0.00015743936863861057,0.00031030422036753554,-9.060782871465653,-8.756470134839798,-8.077957385675795,5.0092804408690206e-05,6.6039220131229e-05,-0.00025742292696532155,0.0,0.0,1.257201369927079e-08
1998-11-04,8.261778584793444e-05,0.00012533138800981456,0.000283916342754273,-9.401285575580925,-8.984549224561233,-8.166830930963318,6.605624770721758e-05,1.6561538140716856e-05,0.0,0.0,0.0,5.732106861477282e-09
1998-11-05,0.0001001682965330793,0.0001235287453378609,0.00027251754217930645,-9.208658821244617,-8.999036673207511,-8.207807570963023,2.9892083357138687e-05,7.027621317594061e-05,-0.018450849276908442,0.0,0.0,7.062903028522439e-09
1998-11-06,0.00012597856104344454,0.00011294900489667265,0.00025082357741235774,-8.979398815938879,-9.08857412521149,-8.290760744802858,7.618336491170837e-05,4.979519613173618e-05,-7.732898949992228e-05,0.0,0.0,1.5914480425658286e-08
1998-11-09,9.951875011146999e-05,0.0001048830836151695,0.00021413482027215664,-9.215164488221586,-9.162664317575961,-8.448904740038154,4.903791503943133e-05,5.048083507203864e-05,-0.005248789610939674,0.0,0.0,7.480370852383175e-09
1998-11-10,6.484768441235619e-05,9.462621558965688e-05,0.0001958017690527077,-9.643469354664981,-9.265575999899143,-8.538407792910172,2.3843512228614456e-05,4.100417218374173e-05,-0.012622337501489953,-0.0020737501210457148,0.0,6.143634459209998e-09
1998-11-11,4.8269038891039296e-05,8.775646619827785e-05,0.0001695318684784642,-9.938720219593492,-9.340945009463928,-8.682469634194096,3.279689562863296e-05,1.5472143262406336e-05,0.0,-0.006382343108252446,0.0,1.1108295385409072e-08
1998-11-12,7.275198885262562e-05,8.227320466218713e-05,0.00016014473158033166,-9.528454314105932,-9.40546508455573,-8.739432579232412,2.718748854546311e-05,4.5564500307162506e-05,-0.0018622614457243078,-0.003064625542015618,0.0,7.92027284122184e-09
1998-11-13,8.149105907038737e-05,7.337570426757569e-05,0.00015363671941383467,-9.415017248393276,-9.519917681666836,-8.780919707136857,4.294232316689629e-05,3.854873590349108e-05,-0.0017631325447235837,-0.00340178625306035,0.0,4.960951094747382e-09
1998-11-16,0.00011956585960832414,7.738512616694652e-05,0.0001471046916144931,-9.031643211977611,-9.466715964221006,-8.824366036817267,0.00010210237576635756,1.7463483841966582e-05,0.0,0.0,0.0,1.1236434999227609e-08
1998-11-17,4.86896340802499e-05,7.415351610052526e-05,0.00011632579974272796,-9.930044403093655,-9.509373071751698,-9.059115685185388,1.8932917080933872e-05,2.975671699931603e-05,-0.0068349996119161675,0.0,0.0,4.610732057454306e-09
1998-11-18,9.663304770924452e-05,8.382631786416631e-05,0.00011470319031463001,-9.24458976646032,-9.386763544123083,-9.073162719790044,4.960862398516319e-05,4.702442372408133e-05,-0.0008723544727905231,0.0,0.0,1.5369007259818316e-08
1998-11-19,6.994063514603787e-05,8.326404712284876e-05,0.0001123861819040809,-9.567863745071483,-9.393493709129343,-9.093569564858464,4.573523424569276e-05,2.4205400900345113e-05,0.0,0.0,0.0,5.201894690261926e-09
1998-11-20,7.101730811207492e-05,8.116929693118627e-05,0.00010820624875721227,-9.552586934405147,-9.41897349891176,-9.131471441304384,5.311532454694311e-05,1.7901983565131813e-05,0.0,0.0,0.0,6.457754707750587e-09
1998-11-23,9.794684070478575e-05,7.684549315047858e-05,0.00010544658472762758,-9.231085668256375,-9.473713734455638,-9.15730603916353,7.434386006744573e-05,2.3602980637340013e-05,0.0,0.0,0.0,8.109396824851218e-09
1998-11-24,0.00012347203022856044,9.18019723801407e-05,0.00010640488363179192,-8.99949590342788,-9.295876774946194,-9.148259083315011,7.197722887174541e-05,5.149480135681501e-05,-0.008756480159013667,0.0,0.0,1.3864764043436698e-08
1998-11-25,6.895676588040382e-05,8.626671601437255e-05,0.00010361857982448124,-9.582030831194627,-9.358066711969025,-9.174793902283586,3.583851579258368e-05,3.3118250087820147e-05,-0.0011157840329835474,0.0,0.0,5.706014995584989e-09
1998-11-26,7.386978053809643e-05,8.705254509278427e-05,0.0001014969049983258,-9.513206737348625,-9.348998655040376,-9.195482252574674,6.626806166085409e-05,7.601718877242352e-06,0.0,0.0,0.0,3.0152709417735775e-09
1998-11-30,0.00020274385079330654,0.00011339785362903059,9.965991235293452e-05,-8.50356719443827,-9.084608094283341,-9.213747044572225,0.00013528538308298335,6.74584677103232e-05,-0.01661320224365692,0.0,0.0,2.8720774301509885e-08
1998-12-01,0.00020566418377159033,0.0001349413222423915,0.00010404548843833193,-8.489265895223253,-8.91067052406992,-9.170682365619397,4.812510670997951e-05,0.00015753907706161083,-0.038612010652551314,-0.008749681226318655,0.0,5.197808903923781e-08
1998-12-02,0.00023155924609817637,0.0001565587654163147,0.00010644012402236786,-8.370674794510297,-8.762079120597921,-9.147927946669746,0.00011579163061257484,0.00011576761548560152,-0.012331123898530697,-0.00946460997422206,0.0,4.096863635257548e-08
1998-12-03,0.0004251207014784362,0.0002277915525359212,0.00011940704879325197,-7.763137425882538,-8.387079590448604,-9.032972323628913,0.00019548586355256948,0.0002296348379258667,0.0,-0.006221133582617545,0.0,3.219030022660876e-07
